,Province_State,Country_Region,date,Lat,Long_,Confirmed,Deaths,Recovered
46,South Carolina,US,2020-07-08,33.8569,-80.945,48909,884,19181.0
47,South Dakota,US,2020-07-08,44.2998,-99.4388,7242,98,6280.0
48,Tennessee,US,2020-07-08,35.7478,-86.6923,55986,685,32736.0
49,Texas,US,2020-07-08,31.0545,-97.5635,226133,3066,113284.0
50,Utah,US,2020-07-08,40.15,-111.8624,26755,201,15178.0
51,Vermont,US,2020-07-08,44.0459,-72.7107,1256,56,1049.0
52,Virgin Islands,US,2020-07-08,18.3358,-64.8963,122,6,80.0
53,Virginia,US,2020-07-08,37.7693,-78.17,67375,1905,9011.0
54,Washington,US,2020-07-08,47.4009,-121.4905,38563,1368,
55,West Virginia,US,2020-07-08,38.4912,-80.9545,3707,95,2648.0
56,Wisconsin,US,2020-07-08,44.2685,-89.6165,33154,807,26305.0
57,Wyoming,US,2020-07-08,42.756,-107.3025,1740,21,1291.0
0,Alabama,US,2020-09-11,32.3182,-86.9023,136107,2333,54223.0
1,Alaska,US,2020-09-11,61.3707,-152.4044,6151,43,2359.0
2,American Samoa,US,2020-09-11,-14.271,-170.132,0,0,
3,Arizona,US,2020-09-11,33.7298,-111.4312,207523,5288,32472.0
4,Arkansas,US,2020-09-11,34.9697,-92.3731,67911,953,61245.0
5,California,US,2020-09-11,36.1162,-119.6816,756874,14230,
6,Colorado,US,2020-09-11,39.0598,-105.3111,60482,1985,6117.0
7,Connecticut,US,2020-09-11,41.5978,-72.7554,54326,4480,9142.0
8,Delaware,US,2020-09-11,39.3185,-75.5071,18559,630,10027.0
9,Diamond Princess,US,2020-09-11,,,49,0,
10,District of Columbia,US,2020-09-11,38.8974,-77.0268,14493,616,11526.0
11,Florida,US,2020-09-11,27.7663,-81.6868,658381,12502,
12,Georgia,US,2020-09-11,33.0406,-83.6431,290781,6246,
13,Grand Princess,US,2020-09-11,,,103,3,
14,Guam,US,2020-09-11,13.4443,144.7937,1863,23,1118.0
15,Hawaii,US,2020-09-11,21.0943,-157.4983,10459,96,3176.0
16,Idaho,US,2020-09-11,44.2405,-114.4788,34950,412,17599.0
17,Illinois,US,2020-09-11,40.3495,-88.9861,259879,8505,
18,Indiana,US,2020-09-11,39.8494,-86.2583,103505,3388,80738.0
19,Iowa,US,2020-09-11,42.0115,-93.2105,73399,1216,52370.0
20,Kansas,US,2020-09-11,38.5266,-96.7265,48333,516,1859.0
21,Kentucky,US,2020-09-11,37.6681,-84.6701,55704,1044,10822.0
22,Louisiana,US,2020-09-11,31.1695,-91.8678,156174,5202,140440.0
23,Maine,US,2020-09-11,44.6939,-69.3819,4792,134,4191.0
24,Maryland,US,2020-09-11,39.0639,-76.8021,114724,3828,7186.0
25,Massachusetts,US,2020-09-11,42.2302,-71.5301,123986,9180,107501.0
26,Michigan,US,2020-09-11,43.3266,-84.5361,122251,6900,80678.0
27,Minnesota,US,2020-09-11,45.6945,-93.9002,82716,1949,75757.0
28,Mississippi,US,2020-09-11,32.7416,-89.6787,89175,2670,74098.0
29,Missouri,US,2020-09-11,38.4561,-92.2884,102480,1746,
30,Montana,US,2020-09-11,46.9219,-110.4544,8785,131,6795.0
31,Nebraska,US,2020-09-11,41.1254,-98.2681,37851,437,28513.0
32,Nevada,US,2020-09-11,38.3135,-117.0554,72806,1439,1930.0
33,New Hampshire,US,2020-09-11,43.4525,-71.5639,7620,434,6870.0
34,New Jersey,US,2020-09-11,40.2989,-74.521,199985,16023,34345.0
35,New Mexico,US,2020-09-11,34.8405,-106.2485,26563,818,14120.0
36,New York,US,2020-09-11,42.1657,-74.9481,445102,33019,75649.0
37,North Carolina,US,2020-09-11,35.6301,-79.8064,182286,3023,156652.0
38,North Dakota,US,2020-09-11,47.5289,-99.784,14684,164,12177.0
39,Northern Mariana Islands,US,2020-09-11,15.0979,145.6739,59,2,29.0
40,Ohio,US,2020-09-11,40.3888,-82.7649,135326,4100,113053.0
41,Oklahoma,US,2020-09-11,35.5653,-96.9289,67642,888,57383.0
42,Oregon,US,2020-09-11,44.572,-122.0709,28865,499,5310.0
43,Pennsylvania,US,2020-09-11,40.5908,-77.2098,147703,7829,117165.0
44,Puerto Rico,US,2020-09-11,18.2208,-66.5901,36581,523,
45,Rhode Island,US,2020-09-11,41.6809,-71.5118,22905,1093,2201.0
46,South Carolina,US,2020-09-11,33.8569,-80.945,129046,3028,51431.0
47,South Dakota,US,2020-09-11,44.2998,-99.4388,16117,177,13425.0
48,Tennessee,US,2020-09-11,35.7478,-86.6923,169859,2025,152674.0
49,Texas,US,2020-09-11,31.0545,-97.5635,679032,14522,568067.0
50,Utah,US,2020-09-11,40.15,-111.8624,56675,431,48021.0
51,Vermont,US,2020-09-11,44.0459,-72.7107,1668,58,1493.0
52,Virgin Islands,US,2020-09-11,18.3358,-64.8963,1201,18,1124.0
53,Virginia,US,2020-09-11,37.7693,-78.17,131640,2711,16143.0
54,Washington,US,2020-09-11,47.4009,-121.4905,80374,1972,
55,West Virginia,US,2020-09-11,38.4912,-80.9545,12177,264,9062.0
56,Wisconsin,US,2020-09-11,44.2685,-89.6165,86250,1197,75878.0
57,Wyoming,US,2020-09-11,42.756,-107.3025,4264,42,3724.0
0,Alabama,US,2020-09-10,32.3182,-86.9023,135138,2301,54223.0
1,Alaska,US,2020-09-10,61.3707,-152.4044,6059,42,2351.0
2,American Samoa,US,2020-09-10,-14.271,-170.132,0,0,
3,Arizona,US,2020-09-10,33.7298,-111.4312,207002,5273,32310.0
4,Arkansas,US,2020-09-10,34.9697,-92.3731,66804,940,60668.0
5,California,US,2020-09-10,36.1162,-119.6816,752889,14077,
6,Colorado,US,2020-09-10,39.0598,-105.3111,60175,1979,6102.0
7,Connecticut,US,2020-09-10,41.5978,-72.7554,54093,4478,9142.0
8,Delaware,US,2020-09-10,39.3185,-75.5071,18466,628,10027.0
9,Diamond Princess,US,2020-09-10,,,49,0,
10,District of Columbia,US,2020-09-10,38.8974,-77.0268,14412,616,11498.0
11,Florida,US,2020-09-10,27.7663,-81.6868,654731,12326,
12,Georgia,US,2020-09-10,33.0406,-83.6431,289123,6204,
13,Grand Princess,US,2020-09-10,,,103,3,
14,Guam,US,2020-09-10,13.4443,144.7937,1846,21,1081.0
15,Hawaii,US,2020-09-10,21.0943,-157.4983,10292,94,3120.0
16,Idaho,US,2020-09-10,44.2405,-114.4788,34617,407,17304.0
17,Illinois,US,2020-09-10,40.3495,-88.9861,257566,8461,
18,Indiana,US,2020-09-10,39.8494,-86.2583,102243,3376,79859.0
19,Iowa,US,2020-09-10,42.0115,-93.2105,72458,1207,51691.0
20,Kansas,US,2020-09-10,38.5266,-96.7265,47757,503,1817.0
21,Kentucky,US,2020-09-10,37.6681,-84.6701,54772,1035,10791.0
22,Louisiana,US,2020-09-10,31.1695,-91.8678,155419,5161,140440.0
23,Maine,US,2020-09-10,44.6939,-69.3819,4633,134,4153.0
24,Maryland,US,2020-09-10,39.0639,-76.8021,114078,3824,7166.0
25,Massachusetts,US,2020-09-10,42.2302,-71.5301,123546,9166,107501.0
26,Michigan,US,2020-09-10,43.3266,-84.5361,120846,6894,80678.0
27,Minnesota,US,2020-09-10,45.6945,-93.9002,82249,1936,75425.0
28,Mississippi,US,2020-09-10,32.7416,-89.6787,88322,2656,74098.0
29,Missouri,US,2020-09-10,38.4561,-92.2884,100863,1739,
30,Montana,US,2020-09-10,46.9219,-110.4544,8663,123,6732.0
31,Nebraska,US,2020-09-10,41.1254,-98.2681,37373,430,28175.0
32,Nevada,US,2020-09-10,38.3135,-117.0554,72546,1429,1937.0
33,New Hampshire,US,2020-09-10,43.4525,-71.5639,7573,434,6867.0
34,New Jersey,US,2020-09-10,40.2989,-74.521,199455,16014,34290.0
35,New Mexico,US,2020-09-10,34.8405,-106.2485,26429,816,13928.0
36,New York,US,2020-09-10,42.1657,-74.9481,444071,33019,75584.0
37,North Carolina,US,2020-09-10,35.6301,-79.8064,180754,2990,156652.0
38,North Dakota,US,2020-09-10,47.5289,-99.784,14443,160,11930.0
39,Northern Mariana Islands,US,2020-09-10,15.0979,145.6739,59,2,29.0
40,Ohio,US,2020-09-10,40.3888,-82.7649,134086,4077,112140.0
41,Oklahoma,US,2020-09-10,35.5653,-96.9289,66700,876,56531.0
42,Oregon,US,2020-09-10,44.572,-122.0709,28471,497,5291.0
43,Pennsylvania,US,2020-09-10,40.5908,-77.2098,146696,7807,116339.0
44,Puerto Rico,US,2020-09-10,18.2208,-66.5901,36279,512,
45,Rhode Island,US,2020-09-10,41.6809,-71.5118,22782,1093,2197.0
46,South Carolina,US,2020-09-10,33.8569,-80.945,126592,2975,51431.0
47,South Dakota,US,2020-09-10,44.2998,-99.4388,15834,177,13201.0
48,Tennessee,US,2020-09-10,35.7478,-86.6923,168237,1988,151202.0
49,Texas,US,2020-09-10,31.0545,-97.5635,673462,14245,564114.0
50,Utah,US,2020-09-10,40.15,-111.8624,56019,430,47545.0
51,Vermont,US,2020-09-10,44.0459,-72.7107,1661,58,1480.0
52,Virgin Islands,US,2020-09-10,18.3358,-64.8963,1201,18,1119.0
53,Virginia,US,2020-09-10,37.7693,-78.17,130525,2708,16061.0
54,Washington,US,2020-09-10,47.4009,-121.4905,79880,1965,
55,West Virginia,US,2020-09-10,38.4912,-80.9545,11814,258,8904.0
56,Wisconsin,US,2020-09-10,44.2685,-89.6165,84881,1193,74834.0
57,Wyoming,US,2020-09-10,42.756,-107.3025,4199,42,3553.0
0,Alabama,US,2020-07-09,32.3182,-86.9023,49695,1068,25783.0
1,Alaska,US,2020-07-09,61.3707,-152.4044,1289,17,571.0
2,American Samoa,US,2020-07-09,-14.271,-170.132,0,0,
3,Arizona,US,2020-07-09,33.7298,-111.4312,112671,2038,13341.0
4,Arkansas,US,2020-07-09,34.9697,-92.3731,26052,309,19992.0
5,California,US,2020-07-09,36.1162,-119.6816,310753,6859,
6,Colorado,US,2020-07-09,39.0598,-105.3111,35525,1706,4669.0
7,Connecticut,US,2020-07-09,41.5978,-72.7554,47209,4348,8351.0
8,Delaware,US,2020-07-09,39.3185,-75.5071,12531,574,6901.0
9,Diamond Princess,US,2020-07-09,,,49,0,
10,District of Columbia,US,2020-07-09,38.8974,-77.0268,10679,568,1662.0
11,Florida,US,2020-07-09,27.7663,-81.6868,232718,4009,
12,Georgia,US,2020-07-09,33.0406,-83.6431,106727,2930,
13,Grand Princess,US,2020-07-09,,,103,3,
14,Guam,US,2020-07-09,13.4443,144.7937,309,5,202.0
15,Hawaii,US,2020-07-09,21.0943,-157.4983,1130,19,811.0
16,Idaho,US,2020-07-09,44.2405,-114.4788,9429,100,2978.0
17,Illinois,US,2020-07-09,40.3495,-88.9861,151572,7329,
18,Indiana,US,2020-07-09,39.8494,-86.2583,49575,2663,37795.0
19,Iowa,US,2020-07-09,42.0115,-93.2105,33254,741,26340.0
20,Kansas,US,2020-07-09,38.5266,-96.7265,17785,293,879.0
21,Kentucky,US,2020-07-09,37.6681,-84.6701,18245,612,4939.0
22,Louisiana,US,2020-07-09,31.1695,-91.8678,71994,3355,46334.0
23,Maine,US,2020-07-09,44.6939,-69.3819,3486,111,2901.0
24,Maryland,US,2020-07-09,39.0639,-76.8021,71447,3288,5132.0
25,Massachusetts,US,2020-07-09,42.2302,-71.5301,110897,8268,94347.0
26,Michigan,US,2020-07-09,43.3266,-84.5361,75063,6271,52841.0
27,Minnesota,US,2020-07-09,45.6945,-93.9002,40163,1528,35193.0
28,Mississippi,US,2020-07-09,32.7416,-89.6787,33591,1204,22167.0
29,Missouri,US,2020-07-09,38.4561,-92.2884,27195,1084,
30,Montana,US,2020-07-09,46.9219,-110.4544,1466,25,796.0
31,Nebraska,US,2020-07-09,41.1254,-98.2681,20623,284,15031.0
32,Nevada,US,2020-07-09,38.3135,-117.0554,24904,571,759.0
33,New Hampshire,US,2020-07-09,43.4525,-71.5639,5973,387,4817.0
34,New Jersey,US,2020-07-09,40.2989,-74.521,175567,15448,30938.0
35,New Mexico,US,2020-07-09,34.8405,-106.2485,14251,533,6051.0
36,New York,US,2020-07-09,42.1657,-74.9481,399513,32283,71279.0
37,North Carolina,US,2020-07-09,35.6301,-79.8064,79656,1477,55318.0
38,North Dakota,US,2020-07-09,47.5289,-99.784,4071,85,3464.0
39,Northern Mariana Islands,US,2020-07-09,15.0979,145.6739,31,2,19.0
40,Ohio,US,2020-07-09,40.3888,-82.7649,61331,2702,42111.0
41,Oklahoma,US,2020-07-09,35.5653,-96.9289,18497,410,14100.0
42,Oregon,US,2020-07-09,44.572,-122.0709,11188,230,2977.0
43,Pennsylvania,US,2020-07-09,40.5908,-77.2098,97542,6848,71507.0
44,Puerto Rico,US,2020-07-09,18.2208,-66.5901,8862,159,
45,Rhode Island,US,2020-07-09,41.6809,-71.5118,17243,994,1684.0
46,South Carolina,US,2020-07-09,33.8569,-80.945,50691,905,19181.0
47,South Dakota,US,2020-07-09,44.2998,-99.4388,7336,101,6331.0
48,Tennessee,US,2020-07-09,35.7478,-86.6923,57591,710,33609.0
49,Texas,US,2020-07-09,31.0545,-97.5635,237792,3200,118326.0
50,Utah,US,2020-07-09,40.15,-111.8624,27356,205,15661.0
51,Vermont,US,2020-07-09,44.0459,-72.7107,1272,56,1054.0
52,Virgin Islands,US,2020-07-09,18.3358,-64.8963,144,6,81.0
53,Virginia,US,2020-07-09,37.7693,-78.17,67988,1937,9065.0
54,Washington,US,2020-07-09,47.4009,-121.4905,39202,1384,
55,West Virginia,US,2020-07-09,38.4912,-80.9545,3826,95,2718.0
56,Wisconsin,US,2020-07-09,44.2685,-89.6165,33908,809,26792.0
57,Wyoming,US,2020-07-09,42.756,-107.3025,1769,21,1313.0
0,Alabama,US,2021-01-19,32.3182,-86.9023,426543,6126,221961.0
1,Alaska,US,2021-01-19,61.3707,-152.4044,52243,230,7165.0
2,American Samoa,US,2021-01-19,-14.271,-170.132,0,0,
3,Arizona,US,2021-01-19,33.7298,-111.4312,685699,11266,93289.0
4,Arkansas,US,2021-01-19,34.9697,-92.3731,273594,4386,248238.0
5,California,US,2021-01-19,36.1162,-119.6816,3078551,34441,
6,Colorado,US,2021-01-19,39.0598,-105.3111,377856,5388,20089.0
7,Connecticut,US,2021-01-19,41.5978,-72.7554,232219,6682,9800.0
8,Delaware,US,2021-01-19,39.3185,-75.5071,71311,1219,18851.0
9,Diamond Princess,US,2021-01-19,,,49,0,
10,District of Columbia,US,2021-01-19,38.8974,-77.0268,34259,861,23632.0
11,Florida,US,2021-01-19,27.7663,-81.6868,1589097,24436,
12,Georgia,US,2021-01-19,33.0406,-83.6431,828581,12572,
13,Grand Princess,US,2021-01-19,,,103,3,
14,Guam,US,2021-01-19,13.4443,144.7937,7515,128,7251.0
15,Hawaii,US,2021-01-19,21.0943,-157.4983,25195,324,
16,Idaho,US,2021-01-19,44.2405,-114.4788,156778,1637,71374.0
17,Illinois,US,2021-01-19,40.3495,-88.9861,1076532,20153,
18,Indiana,US,2021-01-19,39.8494,-86.2583,595436,10720,382304.0
19,Iowa,US,2021-01-19,42.0115,-93.2105,307302,4332,268931.0
20,Kansas,US,2021-01-19,38.5266,-96.7265,262003,3511,5215.0
21,Kentucky,US,2021-01-19,37.6681,-84.6701,330906,3194,41009.0
22,Louisiana,US,2021-01-19,31.1695,-91.8678,372089,8324,298614.0
23,Maine,US,2021-01-19,44.6939,-69.3819,34262,519,12071.0
24,Maryland,US,2021-01-19,39.0639,-76.8021,330186,6650,9456.0
25,Massachusetts,US,2021-01-19,42.2302,-71.5301,476526,13749,324203.0
26,Michigan,US,2021-01-19,43.3266,-84.5361,586673,14702,442408.0
27,Minnesota,US,2021-01-19,45.6945,-93.9002,448268,6013,431096.0
28,Mississippi,US,2021-01-19,32.7416,-89.6787,255125,5574,207769.0
29,Missouri,US,2021-01-19,38.4561,-92.2884,506104,6543,
30,Montana,US,2021-01-19,46.9219,-110.4544,89864,1093,83825.0
31,Nebraska,US,2021-01-19,41.1254,-98.2681,182176,1842,127221.0
32,Nevada,US,2021-01-19,38.3135,-117.0554,263972,3792,
33,New Hampshire,US,2021-01-19,43.4525,-71.5639,59228,938,51645.0
34,New Jersey,US,2021-01-19,40.2989,-74.521,635702,20512,63180.0
35,New Mexico,US,2021-01-19,34.8405,-106.2485,164954,2975,88982.0
36,New York,US,2021-01-19,42.1657,-74.9481,1268692,41368,117052.0
37,North Carolina,US,2021-01-19,35.6301,-79.8064,684497,8139,579573.0
38,North Dakota,US,2021-01-19,47.5289,-99.784,96071,1408,93451.0
39,Northern Mariana Islands,US,2021-01-19,15.0979,145.6739,129,2,29.0
40,Ohio,US,2021-01-19,40.3888,-82.7649,836049,15995,694905.0
41,Oklahoma,US,2021-01-19,35.5653,-96.9289,358374,3037,319201.0
42,Oregon,US,2021-01-19,44.572,-122.0709,134468,1808,
43,Pennsylvania,US,2021-01-19,40.5908,-77.2098,781947,19423,598433.0
44,Puerto Rico,US,2021-01-19,18.2208,-66.5901,88373,1703,73760.0
45,Rhode Island,US,2021-01-19,41.6809,-71.5118,107066,2199,6445.0
46,South Carolina,US,2021-01-19,33.8569,-80.945,394318,6259,177738.0
47,South Dakota,US,2021-01-19,44.2998,-99.4388,105786,1667,99887.0
48,Tennessee,US,2021-01-19,35.7478,-86.6923,690065,8471,624306.0
49,Texas,US,2021-01-19,31.0545,-97.5635,2157459,33032,1711009.0
50,Utah,US,2021-01-19,40.15,-111.8624,326221,1507,269487.0
51,Vermont,US,2021-01-19,44.0459,-72.7107,10321,163,6925.0
52,Virgin Islands,US,2021-01-19,18.3358,-64.8963,2283,24,2120.0
53,Virginia,US,2021-01-19,37.7693,-78.17,451076,5798,35752.0
54,Washington,US,2021-01-19,47.4009,-121.4905,291989,3940,
55,West Virginia,US,2021-01-19,38.4912,-80.9545,110820,1815,82330.0
56,Wisconsin,US,2021-01-19,44.2685,-89.6165,571268,5973,494029.0
57,Wyoming,US,2021-01-19,42.756,-107.3025,49922,550,47583.0
0,Alabama,US,2021-01-18,32.3182,-86.9023,424028,6121,221961.0
1,Alaska,US,2021-01-18,61.3707,-152.4044,52113,229,7165.0
2,American Samoa,US,2021-01-18,-14.271,-170.132,0,0,
3,Arizona,US,2021-01-18,33.7298,-111.4312,679282,11265,92463.0
4,Arkansas,US,2021-01-18,34.9697,-92.3731,272263,4343,245096.0
5,California,US,2021-01-18,36.1162,-119.6816,3043005,33746,
6,Colorado,US,2021-01-18,39.0598,-105.3111,376171,5386,19948.0
7,Connecticut,US,2021-01-18,41.5978,-72.7554,230125,6670,9800.0
8,Delaware,US,2021-01-18,39.3185,-75.5071,70910,1210,18851.0
9,Diamond Princess,US,2021-01-18,,,49,0,
10,District of Columbia,US,2021-01-18,38.8974,-77.0268,34033,857,23554.0
11,Florida,US,2021-01-18,27.7663,-81.6868,1579281,24274,
12,Georgia,US,2021-01-18,33.0406,-83.6431,820952,12360,
13,Grand Princess,US,2021-01-18,,,103,3,
14,Guam,US,2021-01-18,13.4443,144.7937,7474,125,7220.0
15,Hawaii,US,2021-01-18,21.0943,-157.4983,25187,322,11958.0
16,Idaho,US,2021-01-18,44.2405,-114.4788,155554,1607,71374.0
17,Illinois,US,2021-01-18,40.3495,-88.9861,1072214,20118,
18,Indiana,US,2021-01-18,39.8494,-86.2583,592709,10670,379277.0
19,Iowa,US,2021-01-18,42.0115,-93.2105,306083,4324,266453.0
20,Kansas,US,2021-01-18,38.5266,-96.7265,261825,3511,5215.0
21,Kentucky,US,2021-01-18,37.6681,-84.6701,328667,3167,40761.0
22,Louisiana,US,2021-01-18,31.1695,-91.8678,369951,8253,298614.0
23,Maine,US,2021-01-18,44.6939,-69.3819,33876,514,12039.0
24,Maryland,US,2021-01-18,39.0639,-76.8021,328214,6596,9455.0
25,Massachusetts,US,2021-01-18,42.2302,-71.5301,473441,13705,324203.0
26,Michigan,US,2021-01-18,43.3266,-84.5361,585128,14686,442408.0
27,Minnesota,US,2021-01-18,45.6945,-93.9002,447349,6007,429325.0
28,Mississippi,US,2021-01-18,32.7416,-89.6787,253932,5524,207769.0
29,Missouri,US,2021-01-18,38.4561,-92.2884,503740,6530,
30,Montana,US,2021-01-18,46.9219,-110.4544,89576,1093,83527.0
31,Nebraska,US,2021-01-18,41.1254,-98.2681,182176,1842,126504.0
32,Nevada,US,2021-01-18,38.3135,-117.0554,262794,3784,
33,New Hampshire,US,2021-01-18,43.4525,-71.5639,58709,933,50487.0
34,New Jersey,US,2021-01-18,40.2989,-74.521,631074,20458,62937.0
35,New Mexico,US,2021-01-18,34.8405,-106.2485,164263,2958,87502.0
36,New York,US,2021-01-18,42.1657,-74.9481,1255971,41173,116502.0
37,North Carolina,US,2021-01-18,35.6301,-79.8064,674637,8083,521475.0
38,North Dakota,US,2021-01-18,47.5289,-99.784,95934,1406,93173.0
39,Northern Mariana Islands,US,2021-01-18,15.0979,145.6739,129,2,29.0
40,Ohio,US,2021-01-18,40.3888,-82.7649,831066,15896,684072.0
41,Oklahoma,US,2021-01-18,35.5653,-96.9289,356816,2994,314236.0
42,Oregon,US,2021-01-18,44.572,-122.0709,133851,1803,5870.0
43,Pennsylvania,US,2021-01-18,40.5908,-77.2098,774566,19330,594320.0
44,Puerto Rico,US,2021-01-18,18.2208,-66.5901,87939,1703,73760.0
45,Rhode Island,US,2021-01-18,41.6809,-71.5118,104443,2187,6229.0
46,South Carolina,US,2021-01-18,33.8569,-80.945,391464,6248,176129.0
47,South Dakota,US,2021-01-18,44.2998,-99.4388,105659,1667,99379.0
48,Tennessee,US,2021-01-18,35.7478,-86.6923,687751,8430,614720.0
49,Texas,US,2021-01-18,31.0545,-97.5635,2138190,32711,1697272.0
50,Utah,US,2021-01-18,40.15,-111.8624,324919,1500,266752.0
51,Vermont,US,2021-01-18,44.0459,-72.7107,10220,163,6825.0
52,Virgin Islands,US,2021-01-18,18.3358,-64.8963,2260,24,2120.0
53,Virginia,US,2021-01-18,37.7693,-78.17,446550,5739,35476.0
54,Washington,US,2021-01-18,47.4009,-121.4905,289939,3903,
55,West Virginia,US,2021-01-18,38.4912,-80.9545,109809,1784,81248.0
56,Wisconsin,US,2021-01-18,44.2685,-89.6165,569335,5926,491962.0
57,Wyoming,US,2021-01-18,42.756,-107.3025,49708,522,46908.0
0,Alabama,US,2020-12-10,32.3182,-86.9023,284922,4034,174805.0
1,Alaska,US,2020-12-10,61.3707,-152.4044,39373,155,7165.0
2,American Samoa,US,2020-12-10,-14.271,-170.132,0,0,
3,Arizona,US,2020-12-10,33.7298,-111.4312,387529,7154,59155.0
4,Arkansas,US,2020-12-10,34.9697,-92.3731,178854,2820,156286.0
5,California,US,2020-12-10,36.1162,-119.6816,1509057,20641,
6,Colorado,US,2020-12-10,39.0598,-105.3111,276995,3759,14812.0
7,Connecticut,US,2020-12-10,41.5978,-72.7554,142979,5327,9800.0
8,Delaware,US,2020-12-10,39.3185,-75.5071,43036,876,18851.0
9,Diamond Princess,US,2020-12-10,,,49,0,
10,District of Columbia,US,2020-12-10,38.8974,-77.0268,24098,708,17291.0
11,Florida,US,2020-12-10,27.7663,-81.6868,1094697,19591,
12,Georgia,US,2020-12-10,33.0406,-83.6431,525402,9975,
13,Grand Princess,US,2020-12-10,,,103,3,
14,Guam,US,2020-12-10,13.4443,144.7937,7052,115,6382.0
15,Hawaii,US,2020-12-10,21.0943,-157.4983,19179,268,11958.0
16,Idaho,US,2020-12-10,44.2405,-114.4788,118028,1136,44811.0
17,Illinois,US,2020-12-10,40.3495,-88.9861,823531,14845,
18,Indiana,US,2020-12-10,39.8494,-86.2583,404935,7395,247133.0
19,Iowa,US,2020-12-10,42.0115,-93.2105,252553,2724,177803.0
20,Kansas,US,2020-12-10,38.5266,-96.7265,182589,1941,3793.0
21,Kentucky,US,2020-12-10,37.6681,-84.6701,213449,2146,30605.0
22,Louisiana,US,2020-12-10,31.1695,-91.8678,261329,6724,217930.0
23,Maine,US,2020-12-10,44.6939,-69.3819,14861,246,10394.0
24,Maryland,US,2020-12-10,39.0639,-76.8021,225855,5012,8878.0
25,Massachusetts,US,2020-12-10,42.2302,-71.5301,274781,11209,187221.0
26,Michigan,US,2020-12-10,43.3266,-84.5361,454720,10900,197750.0
27,Minnesota,US,2020-12-10,45.6945,-93.9002,367218,4257,324304.0
28,Mississippi,US,2020-12-10,32.7416,-89.6787,172955,4083,136627.0
29,Missouri,US,2020-12-10,38.4561,-92.2884,364374,4573,
30,Montana,US,2020-12-10,46.9219,-110.4544,70892,781,52994.0
31,Nebraska,US,2020-12-10,41.1254,-98.2681,145774,1329,74597.0
32,Nevada,US,2020-12-10,38.3135,-117.0554,178527,2434,
33,New Hampshire,US,2020-12-10,43.4525,-71.5639,29238,584,21386.0
34,New Jersey,US,2020-12-10,40.2989,-74.521,424679,17608,47364.0
35,New Mexico,US,2020-12-10,34.8405,-106.2485,114731,1846,41177.0
36,New York,US,2020-12-10,42.1657,-74.9481,752104,35323,89600.0
37,North Carolina,US,2020-12-10,35.6301,-79.8064,416083,5714,341041.0
38,North Dakota,US,2020-12-10,47.5289,-99.784,86707,1109,81008.0
39,Northern Mariana Islands,US,2020-12-10,15.0979,145.6739,113,2,29.0
40,Ohio,US,2020-12-10,40.3888,-82.7649,531850,9751,361308.0
41,Oklahoma,US,2020-12-10,35.5653,-96.9289,225453,1980,194229.0
42,Oregon,US,2020-12-10,44.572,-122.0709,89838,1123,5870.0
43,Pennsylvania,US,2020-12-10,40.5908,-77.2098,462954,11961,265227.0
44,Puerto Rico,US,2020-12-10,18.2208,-66.5901,59458,1238,51179.0
45,Rhode Island,US,2020-12-10,41.6809,-71.5118,69247,1583,4288.0
46,South Carolina,US,2020-12-10,33.8569,-80.945,241686,4627,123503.0
47,South Dakota,US,2020-12-10,44.2998,-99.4388,88727,1177,71316.0
48,Tennessee,US,2020-12-10,35.7478,-86.6923,428973,5240,382444.0
49,Texas,US,2020-12-10,31.0545,-97.5635,1444808,24127,1074579.0
50,Utah,US,2020-12-10,40.15,-111.8624,225946,1016,165042.0
51,Vermont,US,2020-12-10,44.0459,-72.7107,5413,89,3226.0
52,Virgin Islands,US,2020-12-10,18.3358,-64.8963,1733,23,1544.0
53,Virginia,US,2020-12-10,37.7693,-78.17,271043,4335,26016.0
54,Washington,US,2020-12-10,47.4009,-121.4905,202177,2933,
55,West Virginia,US,2020-12-10,38.4912,-80.9545,59695,921,38614.0
56,Wisconsin,US,2020-12-10,44.2685,-89.6165,456889,4209,369821.0
57,Wyoming,US,2020-12-10,42.756,-107.3025,38223,299,33891.0
0,Alabama,US,2020-12-11,32.3182,-86.9023,288775,4086,174805.0
1,Alaska,US,2020-12-11,61.3707,-152.4044,40000,158,7165.0
2,American Samoa,US,2020-12-11,-14.271,-170.132,0,0,
